IndividualID,SiteID,Country,Latitude,Longitude,Period,PhaseID,gaussianModelMu,gaussianModelSigma,YearBP,RiteID,Culture,Sex,DepositionType,Dismembered,Head,BodyPositioning,BurialSide,BurialOrientationMin,BurialOrientationMax,GraveGoods,Ochre,DepositionType_bog body,DepositionType_cenotaph,DepositionType_cremation,DepositionType_disarticulated,DepositionType_inhumation,DepositionType_inhumation: carbonized,BodyPositioning_crouched,BodyPositioning_extended,"BodyPositioning_extended, rhomboid",BodyPositioning_heap,BodyPositioning_inside a vessel,BodyPositioning_irregular,BodyPositioning_prone,BodyPositioning_scattered,BodyPositioning_sitting,BurialSide_back,BurialSide_back/left,BurialSide_back/right,BurialSide_bottom,BurialSide_front,BurialSide_front/left,BurialSide_front/right,BurialSide_left,BurialSide_left/back,BurialSide_left/front,BurialSide_right,BurialSide_right/back,BurialSide_right/front,CitationID,aDNAID,Num,ANCE1_v2,ANCE2_v2,ANCE3_v2,ANCE4_v2,ANCE5_v2,ANCE6_v2,ANCE7_v2,ANCE8_v2,ANCE9_v2,mobility_MDS_250y_retrospective,mobility_PCA_250y_retrospective,AncestryMatch_distance,MobilityMatch_distance,aDNACitationID,time_added,user_added,time_last_update,user_last_update
C07576,S11026,Czechia / Czech Republic,49.992,15.776,Bronze Age,MIKUL2,3874,51,3766,R01499,Únětice,1,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,MIB005,3612,0.00097025,0.3747235,0.00095775,0.14569425,0.0036485,0.415379,0.00047525,0.0581415,1e-05,,,161.361896912456,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07577,S11026,Czechia / Czech Republic,49.992,15.776,Bronze Age,MIKUL2,3874,51,3874,R01500,Únětice,0,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,,973,0.00097025,0.3747235,0.00095775,0.14569425,0.0036485,0.415379,0.00047525,0.0581415,1e-05,268.25,193,205.329563473583,2.07058836074706,,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07578,S11026,Czechia / Czech Republic,49.992,15.776,Bronze Age,MIKUL2,3874,51,3874,R01501,Únětice,0.5,inhumation,0,1,crouched,right,135,225,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,MIB003,3610,0.00097025,0.3747235,0.00095775,0.14569425,0.0036485,0.415379,0.00047525,0.0581415,1e-05,268.25,193,205.329563473583,2.07058836074706,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07579,S11026,Czechia / Czech Republic,49.992,15.776,Bronze Age,MIKUL2,3874,51,3905,R01502,Únětice,0.5,inhumation,0,1,crouched,right,135,225,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,MIS001,3619,0.002001,0.36353425,1e-05,0.14792875,0.0017285,0.4351325,0.00047525,0.0486615,0.0005285,,,203.241761668057,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07580,S11026,Czechia / Czech Republic,49.992,15.776,Bronze Age,MIKUL2,3874,51,3874,R01503,Únětice,0.5,inhumation,0,1,crouched,right,135,225,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,MIS002,3620,0.00097025,0.3747235,0.00095775,0.14569425,0.0036485,0.415379,0.00047525,0.0581415,1e-05,268.25,193,205.329563473583,2.07058836074706,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07581,S11026,Czechia / Czech Republic,49.992,15.776,Bronze Age,MIKUL2,3874,51,3845,R01504,Únětice,0,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,MIS004,3621,0.00097025,0.3747235,0.00095775,0.14569425,0.0036485,0.415379,0.00047525,0.0581415,1e-05,,,176.329563473584,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07582,S11026,Czechia / Czech Republic,49.992,15.776,Bronze Age,MIKUL1,4143,119,4231,R01505,Únětice,0,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,MIS006,3622,0.00104075,0.3529765,1e-05,0.153605,0.002455,0.4351475,1e-05,0.054227,0.0005285,,,225.906686723362,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07583,S11026,Czechia / Czech Republic,49.992,15.776,Bronze Age,MIKUL2,3874,51,3874,R01506,Únětice,0.25,inhumation,0,1,crouched,left,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,papac2021a,,974,0.00097025,0.3747235,0.00095775,0.14569425,0.0036485,0.415379,0.00047525,0.0581415,1e-05,268.25,193,205.329563473583,2.07058836074706,,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07584,S11026,Czechia / Czech Republic,49.992,15.776,Bronze Age,MIKUL2,3874,51,3874,R01507,Únětice,0,inhumation,0,1,crouched,right,170,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,,975,0.00097025,0.3747235,0.00095775,0.14569425,0.0036485,0.415379,0.00047525,0.0581415,1e-05,268.25,193,205.329563473583,2.07058836074706,,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07585,S11026,Czechia / Czech Republic,49.992,15.776,Bronze Age,MIKUL2,3874,51,3982,R01508,Únětice,1,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,MIG010,3616,0.00104075,0.35209975,1e-05,0.1529455,0.0017285,0.44956125,0.00047525,0.04161075,0.0005285,,,126.241761668057,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07586,S11026,Czechia / Czech Republic,49.992,15.776,Bronze Age,MIKUL3,3974,67,3981,R01509,Únětice,0.75,inhumation,0,1,crouched,right,135,225,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,MIG011,3617,0.00104075,0.35209975,1e-05,0.1529455,0.0017285,0.44956125,0.00047525,0.04161075,0.0005285,,,127.241761668057,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07587,S11026,Czechia / Czech Republic,49.992,15.776,Bronze Age,MIKUL2,3874,51,3874,R01510,Únětice,0,inhumation,0,1,crouched,left,315,45,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,papac2021a,MIG012,3618,0.00097025,0.3747235,0.00095775,0.14569425,0.0036485,0.415379,0.00047525,0.0581415,1e-05,268.25,193,205.329563473583,2.07058836074706,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07588,S11027,Czechia / Czech Republic,50.268,14.523,Eneolithic,NERAT1,6061,74,6081,R01511,,0,inhumation,0,1,crouched,right,180,270,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,NER001,3926,,,,,,,,,,,,412.723818685668,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07589,S11028,Czechia / Czech Republic,50.293,14.485,Eneolithic,OBRIS2,4570,193,4570,R01512,Corded Ware/Single Grave/Battle Axe/Fatyanovo,1,inhumation,0,1,crouched,left,45,135,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,papac2021a,"OBR001A, B",3948,0.001277,0.35743075,0.00100475,0.15717375,0.0009845,0.4261695,0.000117,0.05546225,0.00038075,727.25,799.5,280.112766324518,14.6731166977258,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07590,S11028,Czechia / Czech Republic,50.293,14.485,Eneolithic,OBRIS2,4570,193,4570,R01513,Corded Ware/Single Grave/Battle Axe/Fatyanovo,0.5,inhumation,0,1,crouched,left,45,135,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,papac2021a,OBR002A,3949,0.001277,0.35743075,0.00100475,0.15717375,0.0009845,0.4261695,0.000117,0.05546225,0.00038075,727.25,799.5,280.112766324518,14.6731166977258,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07591,S11028,Czechia / Czech Republic,50.293,14.485,Eneolithic,OBRIS2,4570,193,4570,R01514,Corded Ware/Single Grave/Battle Axe/Fatyanovo,0,inhumation,0,1,crouched,right,270,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,OBR003A,3950,0.001277,0.35743075,0.00100475,0.15717375,0.0009845,0.4261695,0.000117,0.05546225,0.00038075,727.25,799.5,280.112766324518,14.6731166977258,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07592,S11028,Czechia / Czech Republic,50.293,14.485,Eneolithic,OBRIS2,4570,193,4570,R01515,Corded Ware/Single Grave/Battle Axe/Fatyanovo,1,inhumation,0,1,crouched,left,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,papac2021a,"OBR004A, B",3951,0.001277,0.35743075,0.00100475,0.15717375,0.0009845,0.4261695,0.000117,0.05546225,0.00038075,727.25,799.5,280.112766324518,14.6731166977258,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07593,S11029,Czechia / Czech Republic,50.25,15.811,Eneolithic,PLONL5,4668,187,4668,R01516,Corded Ware/Single Grave/Battle Axe/Fatyanovo,0,inhumation,0,1,crouched,right,270,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,PNL001,4034,0.0004675,0.39023675,0.00100475,0.14385925,0.0009845,0.3983405,0.000117,0.06463175,0.000358,989,1105.5,186.312693195796,34,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07594,S11030,Czechia / Czech Republic,50.153,14.495,Bronze Age,PRDAB1,4073,39,4073,R01517,Únětice,1,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,PDA001,3953,0.00104075,0.35209975,1e-05,0.1529455,0.0017285,0.44956125,0.00047525,0.04161075,0.0005285,193.5,455.25,45.6415050015494,13.8792899664753,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07595,S10034,Czechia / Czech Republic,50.05,14.351,Eneolithic,PRJIN4,4774,188,4774,R01518,Corded Ware/Single Grave/Battle Axe/Fatyanovo,0.5,inhumation,0,1,crouched,left,45,135,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,papac2021a,JIN001,3543,0.0004675,0.39023675,0.00100475,0.14385925,0.0009845,0.3983405,0.000117,0.06463175,0.000358,1166.5,962.25,274.019334190114,44.0924661788925,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07596,S11032,Czechia / Czech Republic,50.052,14.345,Eneolithic,PRNBU5,4372,149,4372,R01519,Corded Ware/Single Grave/Battle Axe/Fatyanovo,0,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,I13467,2989,0.0031155,0.36763275,1e-05,0.13599575,0.0009845,0.4219325,1e-05,0.07028675,3.275e-05,594.5,495,269.741743657871,22,patte2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07597,S11032,Czechia / Czech Republic,50.052,14.345,Eneolithic,PRNBU5,4372,149,4477,R01520,Corded Ware/Single Grave/Battle Axe/Fatyanovo,0.5,inhumation,0,1,crouched,left,45,135,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,papac2021a,OHR002,3952,0.003573,0.2911825,0.00100475,0.15660225,0.0009845,0.4839535,0.000117,0.06220225,0.00038075,,,188.967469454989,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07598,S11031,Czechia / Czech Republic,50.156,14.539,Eneolithic/Bronze Age,PRMIS1,4073,41,4175,R01521,Únětice,1,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,PMI002,4024,0.00333675,0.3249075,1e-05,0.138285,0.0014805,0.48098225,1e-05,0.05046,0.0005285,,,84.3873190000456,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07599,S11031,Czechia / Czech Republic,50.156,14.539,Eneolithic/Bronze Age,PRMIS1,4073,41,4107,R01522,Únětice,1,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,PMI001,4023,0.00104075,0.35209975,1e-05,0.1529455,0.0017285,0.44956125,0.00047525,0.04161075,0.0005285,,,16.3873190000456,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07600,S11031,Czechia / Czech Republic,50.156,14.539,Eneolithic/Bronze Age,PRMIS1,4073,41,4004,R01523,Únětice,1,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,PMI003,4025,0.00104075,0.35209975,1e-05,0.1529455,0.0017285,0.44956125,0.00047525,0.04161075,0.0005285,,,23.1749961832145,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07601,S11031,Czechia / Czech Republic,50.156,14.539,Eneolithic/Bronze Age,PRMIS1,4073,41,4016,R01524,Únětice,0,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,PMI004,4026,0.00104075,0.35209975,1e-05,0.1529455,0.0017285,0.44956125,0.00047525,0.04161075,0.0005285,,,35.1749961832145,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07602,S11031,Czechia / Czech Republic,50.156,14.539,Eneolithic/Bronze Age,PRMIS1,4073,41,4111,R01525,Únětice,0.5,inhumation,0,1,crouched,left,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,papac2021a,PMI006,4027,0.00104075,0.35209975,1e-05,0.1529455,0.0017285,0.44956125,0.00047525,0.04161075,0.0005285,,,20.3873190000456,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07603,S11031,Czechia / Czech Republic,50.156,14.539,Bronze Age,PRMIS2,3874,38,3874,R01526,Únětice,1,inhumation,1,,,,180,270,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,papac2021a,PMI011,4032,0.00097025,0.36182875,1e-05,0.14830325,0.0017285,0.43420225,0.00047525,0.05247175,1e-05,163.25,248.25,145.174996183215,18,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07604,S11031,Czechia / Czech Republic,50.156,14.539,Bronze Age,PRMIS2,3874,38,3874,R01527,Únětice,1,inhumation,1,,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,PMI008,4029,0.00097025,0.36182875,1e-05,0.14830325,0.0017285,0.43420225,0.00047525,0.05247175,1e-05,163.25,248.25,145.174996183215,18,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07605,S11031,Czechia / Czech Republic,50.156,14.539,Bronze Age,PRMIS2,3874,38,3856,R01528,Únětice,0,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,PMI009,4030,0.00097025,0.36182875,1e-05,0.14830325,0.0017285,0.43420225,0.00047525,0.05247175,1e-05,,,163.174996183215,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07606,S11031,Czechia / Czech Republic,50.156,14.539,Bronze Age,PRMIS2,3874,38,3874,R01529,Únětice,0.75,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,PMI007,4028,0.00097025,0.36182875,1e-05,0.14830325,0.0017285,0.43420225,0.00047525,0.05247175,1e-05,163.25,248.25,145.174996183215,18,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07607,S11031,Czechia / Czech Republic,50.156,14.539,Bronze Age,PRMIS2,3874,38,3899,R01530,Únětice,1,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,PMI010,4031,0.00097025,0.36182875,1e-05,0.14830325,0.0017285,0.43420225,0.00047525,0.05247175,1e-05,,,120.174996183215,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07608,S11031,Czechia / Czech Republic,50.156,14.539,Bronze Age,PRMIS3,3838,103,3652,R01531,Únětice,1,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,PMI012,4033,0.00129033333333333,0.388950333333333,0.00127366666666667,0.146542,0.00290066666666667,0.407402,0.000630333333333333,0.0510006666666667,1e-05,,,275.4556430512,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07609,S11032,Czechia / Czech Republic,50.052,14.345,Eneolithic,PRNBU5,4372,149,4372,R01532,Corded Ware/Single Grave/Battle Axe/Fatyanovo,0.5,inhumation,0,1,crouched,right,225,315,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,BUT001,2833,0.0031155,0.36763275,1e-05,0.13599575,0.0009845,0.4219325,1e-05,0.07028675,3.275e-05,594.5,495,269.741743657871,22,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07610,S11032,Czechia / Czech Republic,50.052,14.345,Eneolithic,PRNBU5,4372,149,4350,R01533,Corded Ware/Single Grave/Battle Axe/Fatyanovo,0.5,inhumation,0,1,crouched,left,45,135,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,papac2021a,BUT002,2834,0.0031155,0.36763275,1e-05,0.13599575,0.0009845,0.4219325,1e-05,0.07028675,3.275e-05,,,247.741743657871,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07611,S11032,Czechia / Czech Republic,50.052,14.345,Eneolithic,PRNBU5,4372,149,4337,R01534,Corded Ware/Single Grave/Battle Axe/Fatyanovo,0.5,inhumation,0,1,crouched,right,225,315,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,BUT003,2835,0.0031155,0.36763275,1e-05,0.13599575,0.0009845,0.4219325,1e-05,0.07028675,3.275e-05,,,234.741743657871,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07612,S11033,Czechia / Czech Republic,50.078,14.312,Eneolithic,PRRUZ3,4273,105,4273,R01535,Bell Beaker complex,1,inhumation,0,1,crouched,right,135,225,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,PRU001A,4049,0.002306,0.33892975,1e-05,0.13783825,0.002455,0.4507095,1e-05,0.06773175,1e-05,135.5,161,169.966808869242,11,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07613,S11033,Czechia / Czech Republic,50.078,14.312,Eneolithic,PRRUZ3,4273,105,4273,R01536,Bell Beaker complex,0.5,inhumation,0,1,crouched,right,135,225,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,"PRU002A, B",4050,0.002306,0.33892975,1e-05,0.13783825,0.002455,0.4507095,1e-05,0.06773175,1e-05,135.5,161,169.966808869242,11,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07614,S11033,Czechia / Czech Republic,50.078,14.312,Eneolithic,PRRUZ3,4273,105,4273,R01537,Bell Beaker complex,1,inhumation,0,1,crouched,right,135,225,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,"PRU003A, B",4051,0.002306,0.33892975,1e-05,0.13783825,0.002455,0.4507095,1e-05,0.06773175,1e-05,135.5,161,169.966808869242,11,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07615,S11033,Czechia / Czech Republic,50.078,14.312,Eneolithic,PRRUZ3,4273,105,4273,R01538,Bell Beaker complex,0,inhumation,0,1,crouched,left,315,45,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,papac2021a,"PRU004, A, B",4052,0.002306,0.33892975,1e-05,0.13783825,0.002455,0.4507095,1e-05,0.06773175,1e-05,135.5,161,169.966808869242,11,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07616,S11033,Czechia / Czech Republic,50.078,14.312,Eneolithic,PRRUZ3,4273,105,4273,R01539,Bell Beaker complex,0.5,inhumation,0,1,crouched,right,135,225,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,"PRU005A, B, C",4053,0.002306,0.33892975,1e-05,0.13783825,0.002455,0.4507095,1e-05,0.06773175,1e-05,135.5,161,169.966808869242,11,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07617,S11029,Czechia / Czech Republic,50.25,15.811,Eneolithic,PLONL4,4605,126,4605,R01540,Globular Amphora,0.5,inhumation,0,1,crouched,right,0,90,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,,976,0.0004675,0.39023675,0.00100475,0.14385925,0.0009845,0.3983405,0.000117,0.06463175,0.000358,841.5,710.5,249.312693195796,6.23675258423581,,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07618,S11029,Czechia / Czech Republic,50.25,15.811,Eneolithic,PLONL4,4605,126,4599,R01541,Globular Amphora,0.75,inhumation,1,1,,,,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,papac2021a,PRE001,4045,0.0004675,0.39023675,0.00100475,0.14385925,0.0009845,0.3983405,0.000117,0.06463175,0.000358,,,255.312693195796,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07619,S11029,Czechia / Czech Republic,50.25,15.811,Eneolithic,PLONL4,4605,126,4605,R01542,Globular Amphora,0.5,inhumation,1,1,,,,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,papac2021a,,977,0.0004675,0.39023675,0.00100475,0.14385925,0.0009845,0.3983405,0.000117,0.06463175,0.000358,841.5,710.5,249.312693195796,6.23675258423581,,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07620,S11029,Czechia / Czech Republic,50.25,15.811,Eneolithic,PLONL4,4605,126,4605,R01543,Globular Amphora,0.5,inhumation,1,1,,,,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,papac2021a,,978,0.0004675,0.39023675,0.00100475,0.14385925,0.0009845,0.3983405,0.000117,0.06463175,0.000358,841.5,710.5,249.312693195796,6.23675258423581,,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07621,S11029,Czechia / Czech Republic,50.25,15.811,Eneolithic,PLONL4,4605,126,4605,R01544,Globular Amphora,0.5,inhumation,1,1,,,,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,papac2021a,,979,0.0004675,0.39023675,0.00100475,0.14385925,0.0009845,0.3983405,0.000117,0.06463175,0.000358,841.5,710.5,249.312693195796,6.23675258423581,,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07622,S08787,Czechia / Czech Republic,50.542,13.843,Eneolithic,RDVE3,4378,156,4378,R01545,Corded Ware/Single Grave/Battle Axe/Fatyanovo,0,inhumation,0,1,crouched,right,225,315,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,RDV001,4073,0.0031155,0.36763275,1e-05,0.13599575,0.0009845,0.4219325,1e-05,0.07028675,3.275e-05,1161,821.25,322.754206207985,31.0279588892715,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
C07623,S08787,Czechia / Czech Republic,50.542,13.843,Eneolithic,RDVE3,4378,156,4328,R01546,Corded Ware/Single Grave/Battle Axe/Fatyanovo,0,inhumation,0,1,crouched,right,225,315,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,papac2021a,I7208,3502,0.0031155,0.36763275,1e-05,0.13599575,0.0009845,0.4219325,1e-05,0.07028675,3.275e-05,,,284.837346071165,,papac2021a,2024-05-30T17:47:41Z,robert@localhost,2024-05-30T17:47:41Z,robert@localhost
