"SiteID","Latitude","Longitude","PhaseID","gaussianModelMu","gaussianModelSigma","aDNAID","aDNACitationID","DepositionType","RiteID","IndividualID","Dismembered","Head","BodyPositioning","BurialSide","BurialOrientationMin","BurialOrientationMax","GraveGoods","Ochre","CitationID","time_added","user_added","time_last_update","user_last_update"
"S10568","48.770","22.006","SEBA1","6200","236",\N,\N,"inhumation","R00111","C00111",\N,"1","crouched","right","45","135",\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10568","48.770","22.006","SEBA1","6200","236",\N,\N,"inhumation","R00112","C00112",\N,\N,\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10568","48.770","22.006","SEBA1","6200","236",\N,\N,\N,"R00113","C00113",\N,\N,\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10568","48.770","22.006","SEBA1","6200","236",\N,\N,\N,"R00114","C00114",\N,\N,\N,\N,"90","180",\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10568","48.770","22.006","SEBA1","6200","236",\N,\N,"inhumation","R00115","C00115",\N,"1",\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10568","48.770","22.006","SEBA1","6200","236",\N,\N,\N,"R00116","C00116",\N,\N,\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10568","48.770","22.006","SEBA1","6200","236",\N,\N,"inhumation","R00117","C00117",\N,"1","crouched","right","45","135",\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10568","48.770","22.006","SEBA1","6200","236",\N,\N,"inhumation","R00118","C00118",\N,"1","crouched","right","135","180","0",\N,"šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"cremation","R00119","C00119",\N,\N,"inside a vessel",\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,\N,"R00120","C00120",\N,\N,\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"cremation","R00121","C00121",\N,\N,"inside a vessel",\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,\N,"R00122","C00122",\N,\N,\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"cremation","R00123","C00123",\N,\N,"inside a vessel",\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,\N,"R00124","C00124",\N,\N,\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,\N,"R00125","C00125",\N,\N,\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00126","C00126",\N,\N,"crouched","right","90","180",\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00127","C00127",\N,"1",\N,\N,"270","0",\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,\N,"R00128","C00128",\N,\N,\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"cremation","R00129","C00129",\N,\N,"inside a vessel",\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"cremation","R00130","C00130",\N,\N,"inside a vessel",\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00131","C00131",\N,"1",\N,\N,"135","180",\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00132","C00132",\N,"1",\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00133","C00133",\N,\N,"crouched","right","90","180",\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00134","C00134",\N,\N,\N,"right","135","180",\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00135","C00135",\N,"1","crouched","right","45","135","0","0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-25 02:08:01","robert@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00136","C00136",\N,"1","crouched","right","45","135",\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,\N,"R00137","C00137",\N,\N,\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00138","C00138",\N,\N,"crouched",\N,"90","180","0","0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-25 02:08:01","robert@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00139","C00139",\N,\N,\N,\N,"90","180",\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00140","C00140",\N,\N,"crouched","left","90","180",\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00141","C00141","0","1","crouched","left","210","230",\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00142","C00142",\N,\N,"crouched",\N,"45","135",\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,"inhumation","R00143","C00143",\N,\N,\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,\N,"R00144","C00144",\N,\N,\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10569","48.654","21.281","BARC1","5935","222",\N,\N,\N,"R00145","C00145",\N,\N,\N,\N,\N,\N,\N,"0","šiška1972a","2024-04-25 02:08:01","robert@localhost","2024-04-26 04:59:08","Rscripts@localhost"
"S10034","50.050","14.351","PRJIN1","6121","331","PRAJIN77","papac2021a","inhumation","R00146","C03186",\N,\N,"crouched","right","135","225","1","0","papac2021a","2024-05-14 10:38:41","robert@localhost","2024-05-14 10:38:41","robert@localhost"
"S10034","50.050","14.351","PRJIN6","3997","90","PRAJIN82","papac2021a","inhumation","R00147","C03188",\N,\N,"crouched","right","135","225","1","0","papac2021a","2024-05-14 10:58:44","robert@localhost","2024-05-14 10:58:44","robert@localhost"
"S10034","50.050","14.351","PRJIN6","3997","90","PRAJIN84 (1)","papac2021a","inhumation","R00148","C03191",\N,\N,"crouched","right","135","225","1","0","papac2021a","2024-05-14 11:06:28","robert@localhost","2024-05-14 11:06:28","robert@localhost"
"S10034","50.050","14.351","PRJIN6","3997","90","I15824","patte2021a","inhumation","R00149","C03185",\N,\N,"crouched","left","140","180","1","0","petri2016a","2024-05-14 12:15:34","robert@localhost","2024-05-14 12:18:29","robert@localhost"
"S10034","50.050","14.351","PRJIN6","3997","90","I20507","patte2021a","inhumation","R00150","C03165",\N,\N,"crouched","right/front","170","180","0","0","petri2011a","2024-05-15 13:56:00","robert@localhost","2024-05-15 14:00:00","robert@localhost"
"S13500","48.241","15.702","POTTEN1",\N,\N,"I11699","patte2021a","inhumation","R00151","C13736","0","1","extended","back","120","140","1","0","ramsl2002a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13500","48.241","15.702","POTTEN1",\N,\N,"I11701","patte2021a","inhumation","R00152","C13737","0","1","extended","back","130","150","1","0","ramsl2002a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13500","48.241","15.702","POTTEN1",\N,\N,"I11708","patte2021a","inhumation","R00153","C13738","0","1","extended","back","90","110","1","0","ramsl2002a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13500","48.241","15.702","POTTEN1",\N,\N,\N,\N,"inhumation","R00154","C13740","0","1","extended","back","110","130","1","0","ramsl2002a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13500","48.241","15.702","POTTEN1",\N,\N,\N,\N,"inhumation","R00155","C13741","0","1","extended","back","220","240","1","0","ramsl2002a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13500","48.241","15.702","POTTEN1",\N,\N,\N,\N,"cremation","R00156","C13739",\N,\N,"heap",\N,\N,\N,"1","0","ramsl2002a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S10592","44.835","15.373","BEZDA1","5518","226","I18719","patte2021a","inhumation","R00157","C13680","1","1",\N,\N,\N,\N,\N,\N,"patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13501","45.152","18.063","GORVRB1",\N,\N,"I26738","patte2021a","inhumation","R00158","C13681","1","1",\N,\N,\N,\N,"0","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S12954","42.837","17.752","GUDN3",\N,\N,"I26726","patte2021a","inhumation","R00159","C13742","0","1",\N,\N,\N,\N,"1","0","perki2020a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S12954","42.837","17.752","GUDN3",\N,\N,\N,\N,"inhumation","R00160","C13682","1",\N,\N,\N,\N,\N,"1","0","perki2020a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S12954","42.837","17.752","GUDN3",\N,\N,\N,\N,"inhumation","R00161","C13683","1",\N,\N,\N,\N,\N,"1","0","perki2020a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S10147","43.894","15.977","JAZ1","2684","63","I26742","patte2021a","inhumation","R00162","C13684","1",\N,\N,\N,\N,\N,\N,\N,"patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S10589","45.128","15.322","METAL1","7191","283","I24882","patte2021a","inhumation","R00163","C13743",\N,\N,\N,\N,\N,\N,\N,\N,"patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13502","45.068","13.708","MUSMS1",\N,\N,"I26773","patte2021a","inhumation","R00164","C13685",\N,\N,\N,\N,\N,\N,"1","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13502","45.068","13.708","MUSMS1",\N,\N,"I26774","patte2021a","inhumation","R00165","C13686",\N,\N,\N,\N,\N,\N,"1","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13502","45.068","13.708","MUSMS1",\N,\N,"I26893","patte2021a","inhumation","R00166","C13687",\N,\N,\N,\N,\N,\N,"1","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13502","45.068","13.708","MUSMS1",\N,\N,\N,\N,"inhumation","R00167","C13688",\N,\N,\N,\N,\N,\N,"1","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13502","45.068","13.708","MUSMS1",\N,\N,\N,\N,"inhumation","R00168","C13689",\N,\N,\N,\N,\N,\N,"1","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13502","45.068","13.708","MUSMS1",\N,\N,\N,\N,"inhumation","R00169","C13518",\N,\N,\N,\N,\N,\N,"1","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13503","45.551","18.747","OSIVOFE1",\N,\N,"I26735","patte2021a","inhumation","R00170","C13519","1","1",\N,\N,\N,\N,"1","0","dizda2020a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13503","45.551","18.747","OSIVOFE1",\N,\N,\N,\N,"inhumation","R00171","C13520","1","0",\N,\N,\N,\N,"1","0","dizda2020a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13503","45.551","18.747","OSIVOFE1",\N,\N,\N,\N,"inhumation","R00172","C13521","1","0",\N,\N,\N,\N,"1","0","dizda2020a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13503","45.551","18.747","OSIVOFE1",\N,\N,\N,\N,"inhumation","R00173","C13690","1","0",\N,\N,\N,\N,"1","0","dizda2020a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S10269","45.544","18.666","HERMVIN1","6591","338","I26741","patte2021a","inhumation","R00174","C13744","0","1","crouched","left","135","225","0","0","los2020a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13504","44.694","14.393","OSOSTP2",\N,\N,"I24883","patte2021a","inhumation","R00175","C13745","0","0",\N,\N,\N,\N,"1","0","čause2017a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13505","45.215","15.316","SKRSUL1",\N,\N,\N,\N,"inhumation","R00176","C13746",\N,\N,\N,\N,\N,\N,\N,"0","zavod2022b","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13505","45.215","15.316","SKRSUL1",\N,\N,"I24879","patte2021a","inhumation","R00177","C13526","0","1",\N,\N,\N,\N,"0","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13505","45.215","15.316","SKRSUL1",\N,\N,\N,\N,"cremation","R00178","C13527",\N,\N,\N,\N,\N,\N,\N,"0","zavod2022b","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S10596","44.567","15.317","SMILJ1","4167","186","I23911","patte2021a","inhumation","R00179","C13528","0","1",\N,"back","45","135","0","0","bakar1986a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S10596","44.567","15.317","SMILJ1","4167","186","I23996","patte2021a","inhumation","R00180","C13747","0","1",\N,\N,"45","135","1","0","bakar1986a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S10596","44.567","15.317","SMILJ1","4167","186","I23995","patte2021a","inhumation","R00181","C13530","0","1",\N,\N,"45","135","0","0","bakar1986a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S10596","44.567","15.317","SMILJ1","4167","186","I24639","patte2021a","inhumation","R00182","C13748","0","1",\N,\N,\N,\N,"0",\N,"bakar1986a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S10596","44.567","15.317","SMILJ1","4167","186","I24638","patte2021a","inhumation","R00183","C13749","0","1",\N,\N,"45","135","0","0","bakar1986a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S10596","44.567","15.317","SMILJ1","4167","186","I23904","patte2021a","inhumation","R00184","C13750","0","1",\N,\N,"45","135","1","0","bakar1986a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S10596","44.567","15.317","SMILJ1","4167","186",\N,"patte2021a","inhumation","R00185","C13751","0","1",\N,"back","315","45","1","0","bakar1986a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13506","43.904","15.702","VEL-KOS1","3572","403","I24345","patte2021a","inhumation","R00186","C13535","1","1",\N,\N,"225","315","1","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13506","43.904","15.702","VEL-KOS1","3572","403","I24342","patte2021a","inhumation","R00187","C13536","1",\N,\N,\N,"45","135","0","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13506","43.904","15.702","VEL-KOS1","3572","403","I24344","patte2021a","inhumation","R00188","C13537","1",\N,\N,\N,\N,\N,"1","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13507","50.556","13.764","BILINA3",\N,\N,"I13789","patte2021a","inhumation","R00189","C13752","0","1",\N,\N,\N,\N,"1","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13508","50.556","13.764","BILRUMG3",\N,\N,"I13791","patte2021a","inhumation","R00190","C13753","0","1",\N,\N,\N,\N,"1","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13508","50.556","13.764","BILRUMG3",\N,\N,"I17311","patte2021a","inhumation","R00191","C13754","0","1",\N,\N,\N,\N,\N,"0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13508","50.556","13.764","BILRUMG3",\N,\N,"I13781","patte2021a","inhumation","R00192","C13755","0","1",\N,\N,\N,\N,"0","0","patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S11011","50.553","13.787","BILI3","5867","187","I17310","patte2021a","inhumation","R00193","C13756",\N,\N,\N,\N,\N,\N,\N,\N,"patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S04332","50.360","13.745","BREZULO7","4371","147","I16538","patte2021a","inhumation","R00194","C13757","1","1",\N,\N,\N,\N,\N,\N,"plein1988a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S04332","50.360","13.745","BREZULO7","4371","147",\N,"patte2021a","inhumation","R00195","C13758","1","1",\N,\N,\N,\N,\N,\N,"plein1988a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13509","50.400","13.423","BRVAN1",\N,\N,"I14481","patte2021a","inhumation","R00196","C13691",\N,\N,\N,\N,\N,\N,\N,\N,"patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13509","50.400","13.423","BRVAN1",\N,\N,"I20525","patte2021a","inhumation","R00197","C13692",\N,\N,\N,\N,\N,\N,\N,\N,"patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13509","50.400","13.423","BRVAN1",\N,\N,"I20526","patte2021a","inhumation","R00198","C13693",\N,\N,\N,\N,\N,\N,\N,\N,"patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13509","50.400","13.423","BRVAN1",\N,\N,\N,\N,"inhumation","R00199","C13548",\N,\N,\N,\N,\N,\N,\N,\N,"choch1979a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
"S13510","50.591","13.876","BZANY1",\N,\N,"I15818","patte2021a","inhumation","R00200","C13549",\N,\N,\N,\N,\N,\N,\N,\N,"patte2021a","2024-05-28 17:09:11","robert@localhost","2024-05-28 17:09:11","robert@localhost"
