ItemID,IndividualID,SiteID,PhaseID,RiteID,GraveGoods,Object,Material,MaterialType
Item-10950,C03559,S10143,VAR1,R00608,1,adze,stone,
Item-10950,C03559,S10143,VAR1,R00608,1,adze,metal,copper
Item-10950,C03559,S10143,VAR1,R00608,1,needle,,
Item-10950,C03559,S10143,VAR1,R00608,1,awl,,
Item-10950,C03559,S10143,VAR1,R00608,1,adze,stone,
Item-10950,C03559,S10143,VAR1,R00608,1,vessel,clay,clay: pottery
Item-10952,C03561,S10143,VAR1,R00610,1,vessel,clay,clay: pottery
Item-10952,C03561,S10143,VAR1,R00610,1,bead,shell,animal: mollusca
Item-10952,C03561,S10143,VAR1,R00610,1,bead,stone,
Item-10952,C03561,S10143,VAR1,R00610,1,tool,antler,
Item-10952,C03561,S10143,VAR1,R00610,1,lamella,metal,copper
Item-10952,C03561,S10143,VAR1,R00610,1,tool,stone,flint
Item-10953,C03562,S10143,VAR1,R00612,1,blade,stone,flint
Item-10953,C03562,S10143,VAR1,R00612,1,adze,stone,
Item-10954,C03564,S10143,VAR1,R00614,1,vessel,clay,clay: pottery
Item-10954,C03564,S10143,VAR1,R00614,1,blade,stone,flint
Item-10955,C03565,S10143,VAR1,R00615,1,pigment: lump,stone,ochre
Item-10955,C03565,S10143,VAR1,R00615,1,lid,clay,clay: pottery
Item-10955,C03565,S10143,VAR1,R00615,1,vessel,clay,clay: pottery
Item-10955,C03565,S10143,VAR1,R00615,1,ring,metal,copper
Item-10955,C03565,S10143,VAR1,R00615,1,ring,bone,animal
Item-10955,C03565,S10143,VAR1,R00615,1,needle,metal,copper
Item-10955,C03565,S10143,VAR1,R00615,1,blade,stone,flint
Item-10955,C03565,S10143,VAR1,R00615,1,bead,stone,lignite
Item-10956,C03566,S10143,VAR1,R00616,1,vessel,clay,clay: pottery
Item-10958,C03568,S10143,VAR1,R00618,1,needle,metal,copper
Item-10958,C03568,S10143,VAR1,R00618,1,blade,stone,flint
Item-10958,C03568,S10143,VAR1,R00618,1,adze,stone,limestone
Item-10958,C03568,S10143,VAR1,R00618,1,tool,antler,animal: deer
Item-10958,C03568,S10143,VAR1,R00618,1,bead,stone,ultrabasite: metamorphosed
Item-10958,C03568,S10143,VAR1,R00618,1,bead,shell,animal: mollusca
Item-10958,C03568,S10143,VAR1,R00618,1,vessel,clay,clay: pottery
Item-10958,C03568,S10143,VAR1,R00618,1,vessel,clay,clay: pottery
Item-10958,C03568,S10143,VAR1,R00618,1,vessel,clay,clay: pottery
Item-10958,C03568,S10143,VAR1,R00618,1,vessel,clay,clay: pottery
Item-10959,C03569,S10143,VAR1,R00619,1,vessel,clay,clay: pottery
Item-10960,C03570,S10143,VAR1,R00620,1,vessel,clay,clay: pottery
Item-10961,C03571,S10143,VAR1,R00621,1,vessel,clay,clay: pottery
Item-10962,C03572,S10143,VAR1,R00622,1,plate,metal,gold
Item-10962,C03572,S10143,VAR1,R00622,1,axe,metal,copper
Item-10962,C03572,S10143,VAR1,R00622,1,awl,metal,copper
Item-10962,C03572,S10143,VAR1,R00622,1,blade,stone,flint
Item-10962,C03572,S10143,VAR1,R00622,1,scraper,stone,flint
Item-10962,C03572,S10143,VAR1,R00622,1,adze,stone,
Item-10962,C03572,S10143,VAR1,R00622,1,axe: hammer,antler,
Item-10962,C03572,S10143,VAR1,R00622,1,bead,stone,carnelian
Item-10962,C03572,S10143,VAR1,R00622,1,bead,stone,lignite
Item-10962,C03572,S10143,VAR1,R00622,1,bead,shell,animal: mollusca
Item-10962,C03572,S10143,VAR1,R00622,1,bracelet,shell,animal: mollusca
Item-10962,C03572,S10143,VAR1,R00622,1,vessel,clay,clay: pottery
Item-10962,C03572,S10143,VAR1,R00622,1,pigment: lump,stone,ochre: red
Item-10963,C03563,S10143,VAR1,R00613,1,bead,stone,serpentine
Item-10963,C03563,S10143,VAR1,R00613,1,bead,stone,marble
Item-10963,C03563,S10143,VAR1,R00613,1,bead,shell,animal: mollusca
Item-10963,C03563,S10143,VAR1,R00613,1,bead,stone,serpentine
Item-10963,C03563,S10143,VAR1,R00613,1,bracelet,shell,animal: mollusca
Item-10963,C03563,S10143,VAR1,R00613,1,vessel,clay,clay: pottery
Item-10964,C03574,S10143,VAR1,R00624,1,blade,stone,flint
Item-10964,C03574,S10143,VAR1,R00624,1,awl,antler,animal
Item-10964,C03574,S10143,VAR1,R00624,1,vessel,clay,clay: pottery
Item-10965,C03575,S10143,VAR1,R00625,1,vessel,clay,clay: pottery
Item-10966,C03576,S10143,VAR1,R00626,1,pendant,metal,gold
Item-10966,C03576,S10143,VAR1,R00626,1,axe: hammer,metal,copper
Item-10966,C03576,S10143,VAR1,R00626,1,needle,metal,copper
Item-10966,C03576,S10143,VAR1,R00626,1,scraper,stone,flint
Item-10966,C03576,S10143,VAR1,R00626,1,adze,stone,
Item-10966,C03576,S10143,VAR1,R00626,1,vessel,clay,clay: pottery
Item-10971,C03581,S10143,VAR1,R00631,1,vessel,clay,clay: pottery
Item-10971,C03581,S10143,VAR1,R00631,1,earring,metal,gold
Item-10971,C03581,S10143,VAR1,R00631,1,axe,metal,copper
Item-11008,C03619,S10143,VAR1,R00669,1,vessel,clay,clay: pottery
Item-11008,C03619,S10143,VAR1,R00669,1,implement,antler,animal
Item-11008,C03619,S10143,VAR1,R00669,1,bead,shell,animal: mollusca
Item-11008,C03619,S10143,VAR1,R00669,1,blade,stone,flint
Item-11041,C03824,S10182,MBU1,R00873,1,vessel,clay,clay: pottery
Item-11041,C03824,S10182,MBU1,R00873,1,tool,stone,flint
Item-11041,C03824,S10182,MBU1,R00873,1,,shell,animal: mollusca
Item-11041,C03824,S10182,MBU1,R00873,1,,bone,animal
Item-11043,C03866,S10184,OCO2,R00915,1,vessel,clay,clay: pottery
Item-11043,C03866,S10184,OCO2,R00915,1,,stone,
Item-11043,C03866,S10184,OCO2,R00915,1,,stone,quartzite
Item-11043,C03866,S10184,OCO2,R00915,1,,bone,animal
Item-11044,C03868,S10184,OCO1,R00916,1,vessel,clay,clay: pottery
Item-11044,C03868,S10184,OCO1,R00916,1,,stone,quartzite
Item-11044,C03868,S10184,OCO1,R00916,1,,bone,animal
Item-11044,C03868,S10184,OCO1,R00916,1,pigment: lump,stone,ochre
Item-11046,C03874,S10185,URZ1,R00922,1,vessel,clay,clay: pottery
Item-11047,C03875,S10185,URZ1,R00923,1,vessel,clay,clay: pottery
Item-11049,C03881,S10126,GOMOL1B,R00929,1,vessel,clay,clay: pottery
Item-11050,C03882,S10126,GOMOL1B,R00930,1,vessel,clay,clay: pottery
Item-11050,C03882,S10126,GOMOL1B,R00930,1,bead,metal,copper
Item-11051,C03884,S10126,GOMOL1B,R00932,1,vessel,clay,clay: pottery
Item-11051,C03884,S10126,GOMOL1B,R00932,1,amulet,clay,clay: pottery
Item-11053,C03892,S10126,GOMOL1B,R00940,1,vessel,clay,clay: pottery
Item-11053,C03892,S10126,GOMOL1B,R00940,1,axe,stone,
Item-11053,C03892,S10126,GOMOL1B,R00940,1,blade,stone,flint
Item-11054,C03896,S10126,GOMOL1B,R00944,1,vessel,clay,clay: pottery
Item-11054,C03896,S10126,GOMOL1B,R00944,1,axe,stone,
Item-11071,C03954,S10178,VLASA2,R01008,1,application,tooth,animal: fish
Item-11079,C03983,S10195,VILN1,R01038,1,,tooth,animal: fish
Item-11079,C03983,S10195,VILN1,R01038,1,pendant,tooth,animal: deer
Item-11080,C03991,S10195,VILN2,R01046,1,blade,stone,flint
Item-11080,C03991,S10195,VILN2,R01046,1,,bone,animal
Item-11080,C03991,S10195,VILN2,R01046,1,pendant,tooth,animal: deer
Item-11080,C03991,S10195,VILN2,R01046,1,pendant,,
Item-11080,C03991,S10195,VILN2,R01046,1,,tooth,animal: fish
Item-11081,C04004,S10195,VILN1,R01059,1,pendant,tooth,animal: deer
Item-11081,C04004,S10195,VILN1,R01059,1,artefact,bone: horn,animal: wild boar
Item-11081,C04004,S10195,VILN1,R01059,1,blade,stone,flint
Item-11084,C04014,S10195,VILN2,R01068,1,,,
Item-11085,C04020,S10195,VILN1,R01074,1,,tooth,animal: fish
Item-11086,C04038,S10189,DER1,R01092,1,,,
Item-11225,C00722,S10255,ALSO3,R00372,1,vessel,clay,clay: pottery
Item-11226,C00723,S10255,ALSO3,R00373,1,vessel,clay,clay: pottery
Item-11226,C00723,S10255,ALSO3,R00373,1,,bone,animal
Item-11228,C00731,S10255,ALSO3,R00381,1,vessel,clay,clay: pottery
Item-11229,C00732,S10255,ALSO3,R00382,1,vessel,clay,clay: pottery
Item-11229,C00732,S10255,ALSO3,R00382,1,blade,stone,flint
Item-11230,C00733,S10255,ALSO3,R00383,1,vessel,clay,clay: pottery
Item-11230,C00733,S10255,ALSO3,R00383,1,buckle,shell,animal: mollusca
Item-11230,C00733,S10255,ALSO3,R00383,1,ring,shell,animal: mollusca
Item-11230,C00733,S10255,ALSO3,R00383,1,bead,tooth,animal
Item-11231,C00734,S10255,ALSO3,R00384,1,vessel,clay,clay: pottery
Item-11231,C00734,S10255,ALSO3,R00384,1,implement,stone,flint
Item-11231,C00734,S10255,ALSO3,R00384,1,adze,stone,
Item-11231,C00734,S10255,ALSO3,R00384,1,tool,bone,
Item-11232,C00735,S10255,ALSO3,R00385,1,vessel,clay,clay: pottery
Item-11232,C00735,S10255,ALSO3,R00385,1,,bone: rib,animal: cattle
Item-11233,C00736,S10255,ALSO3,R00386,1,vessel,clay,clay: pottery
Item-11233,C00736,S10255,ALSO3,R00386,1,axe: flat,stone,
Item-11233,C00736,S10255,ALSO3,R00386,1,ornament,shell,animal: mollusca
Item-11233,C00736,S10255,ALSO3,R00386,1,tool,stone,flint
Item-11233,C00736,S10255,ALSO3,R00386,1,blade,stone,flint
Item-11235,C00740,S10255,ALSO3,R00390,1,vessel,clay,clay: pottery
Item-11236,C00746,S10255,ALSO4,R00396,1,vessel,clay,clay: pottery
Item-11236,C00746,S10255,ALSO4,R00396,1,axe,stone,
Item-11236,C00746,S10255,ALSO4,R00396,1,bead,metal,copper
Item-11237,C00747,S10255,ALSO4,R00397,1,vessel,clay,clay: pottery
Item-11237,C00747,S10255,ALSO4,R00397,1,axe,stone,
Item-11237,C00747,S10255,ALSO4,R00397,1,bead,shell,animal: mollusca
Item-11237,C00747,S10255,ALSO4,R00397,1,bead,metal,copper
Item-11237,C00747,S10255,ALSO4,R00397,1,bead,shell,animal: mollusca
Item-11237,C00747,S10255,ALSO4,R00397,1,,tooth: canine,animal: wild boar
Item-11238,C00748,S10255,ALSO4,R00398,1,tool,bone,animal
Item-11238,C00748,S10255,ALSO4,R00398,1,axe,stone,
Item-11239,C00749,S10255,ALSO4,R00399,1,axe,stone,
Item-11239,C00749,S10255,ALSO4,R00399,1,blade,stone,flint
Item-11239,C00749,S10255,ALSO4,R00399,1,armring,shell,animal: mollusca
Item-11239,C00749,S10255,ALSO4,R00399,1,bead,metal,copper
Item-11240,C00750,S10255,ALSO4,R00400,1,vessel,clay,clay: pottery
Item-11240,C00750,S10255,ALSO4,R00400,1,adze,stone,
Item-11240,C00750,S10255,ALSO4,R00400,1,axe,stone,
Item-11240,C00750,S10255,ALSO4,R00400,1,blade,stone,flint
Item-11240,C00750,S10255,ALSO4,R00400,1,pendant,shell,animal: mollusca
Item-11240,C00750,S10255,ALSO4,R00400,1,burial,bone: skeleton,animal: dog
Item-11241,C00751,S10255,ALSO4,R00401,1,axe,stone,
Item-11241,C00751,S10255,ALSO4,R00401,1,adze,stone,
Item-11241,C00751,S10255,ALSO4,R00401,1,blade,stone,flint
Item-11241,C00751,S10255,ALSO4,R00401,1,tool,bone,animal
Item-11242,C00752,S10255,ALSO4,R00402,1,vessel,clay,clay: pottery
Item-11242,C00752,S10255,ALSO4,R00402,1,blade,stone,flint
Item-11243,C00753,S10255,ALSO4,R00403,1,vessel,clay,clay: pottery
Item-11243,C00753,S10255,ALSO4,R00403,1,bead,shell,animal: mollusca
Item-11243,C00753,S10255,ALSO4,R00403,1,blade,stone,flint
Item-11243,C00753,S10255,ALSO4,R00403,1,core,stone,obsidian
Item-11243,C00753,S10255,ALSO4,R00403,1,tool,bone,animal
Item-11244,C00754,S10255,ALSO4,R00404,1,vessel,clay,clay: pottery
Item-11245,C00755,S10255,ALSO4,R00405,1,vessel,clay,clay: pottery
Item-11246,C00756,S10255,ALSO4,R00406,1,vessel,clay,clay: pottery
Item-11247,C00757,S10255,ALSO4,R00407,1,vessel,clay,clay: pottery
Item-11247,C00757,S10255,ALSO4,R00407,1,adze,stone,
Item-11247,C00757,S10255,ALSO4,R00407,1,tool,bone,animal
Item-11247,C00757,S10255,ALSO4,R00407,1,tool,stone,flint
Item-11247,C00757,S10255,ALSO4,R00407,1,,shell,animal: mollusca
Item-11247,C00757,S10255,ALSO4,R00407,1,,shell,animal: mollusca
Item-11248,C00758,S10255,ALSO4,R00408,1,vessel,clay,clay: pottery
Item-11248,C00758,S10255,ALSO4,R00408,1,ornament,shell,animal: mollusca
Item-11249,C00759,S10255,ALSO4,R00409,1,vessel,clay,clay: pottery
Item-11249,C00759,S10255,ALSO4,R00409,1,tool,stone,flint
Item-11249,C00759,S10255,ALSO4,R00409,1,ornament,shell,animal: mollusca
Item-11249,C00759,S10255,ALSO4,R00409,1,tool,bone,animal
Item-11249,C00759,S10255,ALSO4,R00409,1,,bone: shoulder blade,animal: cattle/auroch
Item-11249,C00759,S10255,ALSO4,R00409,1,,tooth: canine,animal: wild boar
Item-11250,C00760,S10255,ALSO4,R00410,1,axe,stone,
Item-11250,C00760,S10255,ALSO4,R00410,1,adze,stone,
Item-11250,C00760,S10255,ALSO4,R00410,1,blade,stone,flint
Item-11251,C00761,S10255,ALSO4,R00411,1,vessel,clay,clay: pottery
Item-11251,C00761,S10255,ALSO4,R00411,1,tool,bone,animal
Item-11251,C00761,S10255,ALSO4,R00411,1,blade,stone,flint
Item-11252,C00762,S10255,ALSO4,R00412,1,blade,stone,flint
Item-11252,C00762,S10255,ALSO4,R00412,1,tool,bone,animal
Item-11252,C00762,S10255,ALSO4,R00412,1,,tooth: canine,animal: wild boar
Item-11252,C00762,S10255,ALSO4,R00412,1,pendant,shell,animal: mollusca
Item-11253,C00763,S10255,ALSO4,R00413,1,vessel,clay,clay: pottery
Item-11253,C00763,S10255,ALSO4,R00413,1,tool,bone,animal
Item-11254,C00764,S10255,ALSO4,R00414,1,vessel,clay,clay: pottery
Item-11254,C00764,S10255,ALSO4,R00414,1,blade,stone,flint
Item-11255,C00765,S10255,ALSO4,R00415,1,vessel,clay,clay: pottery
Item-11255,C00765,S10255,ALSO4,R00415,1,blade,stone,flint
Item-11255,C00765,S10255,ALSO4,R00415,1,bead,metal,copper
Item-11255,C00765,S10255,ALSO4,R00415,1,bead,shell,animal: mollusca
Item-11255,C00765,S10255,ALSO4,R00415,1,armring,shell,animal: mollusca
Item-11255,C00765,S10255,ALSO4,R00415,1,,stone,
Item-11256,C00766,S10255,ALSO4,R00416,1,vessel,clay,clay: pottery
Item-11256,C00766,S10255,ALSO4,R00416,1,ring,metal,copper
Item-11256,C00766,S10255,ALSO4,R00416,1,bead,metal,copper
Item-11257,C00767,S10255,ALSO4,R00417,1,vessel,clay,clay: pottery
Item-11257,C00767,S10255,ALSO4,R00417,1,axe,stone,
Item-11257,C00767,S10255,ALSO4,R00417,1,adze,stone,
Item-11257,C00767,S10255,ALSO4,R00417,1,blade,stone,flint
Item-11257,C00767,S10255,ALSO4,R00417,1,pendant,shell,animal: mollusca
Item-11258,C00768,S10255,ALSO4,R00418,1,vessel,clay,clay: pottery
Item-11258,C00768,S10255,ALSO4,R00418,1,axe,stone,
Item-11258,C00768,S10255,ALSO4,R00418,1,blade,stone,flint
Item-11258,C00768,S10255,ALSO4,R00418,1,,tooth: canine,animal: wild boar
Item-11258,C00768,S10255,ALSO4,R00418,1,tool,bone,animal
Item-11258,C00768,S10255,ALSO4,R00418,1,,bone,animal
Item-11259,C04311,S10255,ALSO4,R01143,1,vessel,clay,clay: pottery
Item-11260,C04312,S10255,ALSO4,R01144,1,vessel,clay,clay: pottery
Item-11260,C04312,S10255,ALSO4,R01144,1,blade,stone,flint
Item-11260,C04312,S10255,ALSO4,R01144,1,tool,bone,animal
Item-11261,C04313,S10255,ALSO4,R01145,1,vessel,clay,clay: pottery
Item-11263,C04315,S10255,ALSO4,R01147,1,vessel,clay,clay: pottery
Item-11263,C04315,S10255,ALSO4,R01147,1,bead,shell,animal: mollusca
Item-11263,C04315,S10255,ALSO4,R01147,1,bead,metal,copper
Item-11264,C04316,S10255,ALSO4,R01148,1,,stone,
Item-11264,C04316,S10255,ALSO4,R01148,1,vessel,clay,clay: pottery
Item-11264,C04316,S10255,ALSO4,R01148,1,vessel,clay,clay: pottery
Item-11265,C04317,S10255,ALSO4,R01149,1,axe,stone,
Item-11265,C04317,S10255,ALSO4,R01149,1,blade,stone,flint
Item-11265,C04317,S10255,ALSO4,R01149,1,armring,metal,copper
Item-11265,C04317,S10255,ALSO4,R01149,1,bead,shell,animal: mollusca
Item-11266,C04318,S10255,ALSO4,R01150,1,vessel,clay,clay: pottery
Item-11266,C04318,S10255,ALSO4,R01150,1,axe,stone,
Item-11266,C04318,S10255,ALSO4,R01150,1,adze,stone,
Item-11266,C04318,S10255,ALSO4,R01150,1,armring,metal,copper
Item-11266,C04318,S10255,ALSO4,R01150,1,bead,metal,copper
Item-11266,C04318,S10255,ALSO4,R01150,1,bead,shell,animal: mollusca
Item-11266,C04318,S10255,ALSO4,R01150,1,bead,shell,animal: mollusca
Item-11267,C04319,S10255,ALSO4,R01151,1,armring,metal,copper
Item-11267,C04319,S10255,ALSO4,R01151,1,bead,shell,animal: mollusca
Item-11267,C04319,S10255,ALSO4,R01151,1,bead,metal,copper
Item-11268,C04320,S10255,ALSO4,R01152,1,vessel,clay,clay: pottery
Item-11268,C04320,S10255,ALSO4,R01152,1,axe,stone,
Item-11268,C04320,S10255,ALSO4,R01152,1,blade,stone,flint
Item-11269,C04321,S10255,ALSO4,R01153,1,vessel,clay,clay: pottery
Item-11272,C04325,S10255,ALSO4,R01156,1,bead,metal,copper
Item-11272,C04325,S10255,ALSO4,R01156,1,bead,shell,animal: mollusca
Item-11272,C04325,S10255,ALSO4,R01156,1,ring,metal,copper
Item-11273,C04327,S10255,ALSO4,R01157,1,vessel,clay,clay: pottery
Item-11275,C04333,S10255,ALSO4,R01160,1,vessel,clay,clay: pottery
Item-11276,C04334,S10255,ALSO4,R01161,1,vessel,clay,clay: pottery
Item-11278,C04336,S10255,ALSO4,R01163,1,vessel,clay,clay: pottery
Item-11279,C04337,S10255,ALSO4,R01164,1,vessel,clay,clay: pottery
Item-11279,C04337,S10255,ALSO4,R01164,1,axe,stone,
Item-11279,C04337,S10255,ALSO4,R01164,1,ring,metal,copper
Item-11279,C04337,S10255,ALSO4,R01164,1,bead,metal,copper
Item-11279,C04337,S10255,ALSO4,R01164,1,bead,shell,animal: mollusca
Item-11279,C04337,S10255,ALSO4,R01164,1,bead,shell,animal: mollusca
Item-11280,C04338,S10255,ALSO4,R01165,1,vessel,clay,clay: pottery
Item-11280,C04338,S10255,ALSO4,R01165,1,blade,stone,flint
Item-11281,C04339,S10255,ALSO4,R01166,1,vessel,clay,clay: pottery
Item-11282,C04340,S10255,ALSO4,R01167,1,vessel,clay,clay: pottery
Item-11282,C04340,S10255,ALSO4,R01167,1,,tooth,animal
Item-11283,C04341,S10255,ALSO4,R01168,1,vessel,clay,clay: pottery
Item-11284,C04342,S10255,ALSO4,R01169,1,vessel,clay,clay: pottery
Item-11284,C04342,S10255,ALSO4,R01169,1,,tooth: canine,animal: wild boar
Item-11284,C04342,S10255,ALSO4,R01169,1,,bone: mandible,animal: wild boar
Item-11284,C04342,S10255,ALSO4,R01169,1,,shell,animal: mollusca
Item-11285,C04343,S10255,ALSO4,R01170,1,vessel,clay,clay: pottery
Item-11286,C04344,S10255,ALSO4,R01171,1,vessel,clay,clay: pottery
Item-11287,C04345,S10255,ALSO4,R01172,1,vessel,clay,clay: pottery
Item-11288,C04346,S10255,ALSO4,R01173,1,vessel,clay,clay: pottery
Item-11288,C04346,S10255,ALSO4,R01173,1,armring,metal,copper
Item-11289,C04347,S10255,ALSO4,R01174,1,vessel,clay,clay: pottery
Item-11289,C04347,S10255,ALSO4,R01174,1,bead,metal,copper
Item-11292,C04350,S10255,ALSO4,R01177,1,vessel,clay,clay: pottery
Item-11294,C04352,S10255,ALSO4,R01179,1,vessel,clay,clay: pottery
Item-11295,C04353,S10255,ALSO4,R01180,1,vessel,clay,clay: pottery
Item-11295,C04353,S10255,ALSO4,R01180,1,mace: head,stone,
Item-11296,C04354,S10255,ALSO4,R01181,1,vessel,clay,clay: pottery
Item-11296,C04354,S10255,ALSO4,R01181,1,bead,shell,animal: mollusca
Item-11297,C04357,S10255,ALSO4,R01182,1,vessel,clay,clay: pottery
Item-11297,C04357,S10255,ALSO4,R01182,1,axe,stone,
Item-11297,C04357,S10255,ALSO4,R01182,1,adze,stone,
Item-11297,C04357,S10255,ALSO4,R01182,1,blade,stone,flint
Item-11298,C04358,S10255,ALSO4,R01183,1,vessel,clay,clay: pottery
Item-11298,C04358,S10255,ALSO4,R01183,1,tool,bone,animal
Item-11299,C04359,S10255,ALSO4,R01184,1,vessel,clay,clay: pottery
Item-11299,C04359,S10255,ALSO4,R01184,1,axe,stone,
Item-11299,C04359,S10255,ALSO4,R01184,1,pendant,shell,animal: mollusca
Item-11300,C04360,S10255,ALSO4,R01185,1,vessel,clay,clay: pottery
Item-11301,C04361,S10255,ALSO4,R01186,1,vessel,clay,clay: pottery
Item-11301,C04361,S10255,ALSO4,R01186,1,bead,shell,animal: mollusca
Item-11302,C04362,S10255,ALSO4,R01187,1,vessel,clay,clay: pottery
Item-11303,C04363,S10255,ALSO4,R01188,1,axe,stone,
Item-11304,C04364,S10255,ALSO4,R01189,1,vessel,clay,clay: pottery
Item-11305,C04365,S10255,ALSO4,R01190,1,vessel,clay,clay: pottery
Item-11307,C04367,S10255,ALSO4,R01192,1,vessel,clay,clay: pottery
Item-11308,C04368,S10255,ALSO4,R01193,1,vessel,clay,clay: pottery
Item-11309,C04369,S10255,ALSO4,R01194,1,vessel,clay,clay: pottery
Item-11310,C04370,S10255,ALSO4,R01195,1,vessel,clay,clay: pottery
Item-11310,C04370,S10255,ALSO4,R01195,1,axe,stone,
Item-11310,C04370,S10255,ALSO4,R01195,1,blade,stone,flint
Item-11311,C04371,S10255,ALSO4,R01196,1,vessel,clay,clay: pottery
Item-11311,C04371,S10255,ALSO4,R01196,1,ring,metal,copper
Item-11311,C04371,S10255,ALSO4,R01196,1,bead,metal,copper
Item-11311,C04371,S10255,ALSO4,R01196,1,bead,shell,animal: mollusca
Item-11312,C04372,S10255,ALSO4,R01197,1,vessel,clay,clay: pottery
Item-11313,C04373,S10255,ALSO4,R01198,1,vessel,clay,clay: pottery
Item-11313,C04373,S10255,ALSO4,R01198,1,adze,stone,
Item-11313,C04373,S10255,ALSO4,R01198,1,grinding stone,stone,
Item-11314,C04374,S10255,ALSO4,R01199,1,vessel,clay,clay: pottery
Item-11314,C04374,S10255,ALSO4,R01199,1,axe,stone,
Item-11314,C04374,S10255,ALSO4,R01199,1,blade,stone,flint
Item-11314,C04374,S10255,ALSO4,R01199,1,bead,metal,copper
Item-11315,C04375,S10255,ALSO4,R01200,1,vessel,clay,clay: pottery
Item-11316,C04376,S10255,ALSO4,R01201,1,vessel,clay,clay: pottery
Item-11316,C04376,S10255,ALSO4,R01201,1,blade,stone,flint
Item-11316,C04376,S10255,ALSO4,R01201,1,tool,bone,animal
Item-11316,C04376,S10255,ALSO4,R01201,1,adze,stone,
Item-11316,C04376,S10255,ALSO4,R01201,1,,bone,animal
Item-11317,C04377,S10255,ALSO4,R01202,1,vessel,clay,clay: pottery
Item-11317,C04377,S10255,ALSO4,R01202,1,core,stone,flint
Item-11317,C04377,S10255,ALSO4,R01202,1,blade,stone,flint
Item-11318,C04378,S10255,ALSO4,R01203,1,vessel,clay,clay: pottery
Item-11318,C04378,S10255,ALSO4,R01203,1,axe,stone,
Item-11320,C04380,S10255,ALSO4,R01205,1,tool,bone,animal
Item-11321,C04381,S10255,ALSO4,R01206,1,vessel,clay,clay: pottery
Item-11321,C04381,S10255,ALSO4,R01206,1,grinding stone,stone,
Item-11322,C04382,S10255,ALSO4,R01207,1,vessel,clay,clay: pottery
Item-11322,C04382,S10255,ALSO4,R01207,1,axe,stone,
Item-11322,C04382,S10255,ALSO4,R01207,1,blade,stone,flint
Item-11322,C04382,S10255,ALSO4,R01207,1,tool,bone,animal
Item-11323,C04386,S10255,ALSO4,R01211,1,vessel,clay,clay: pottery
Item-11323,C04386,S10255,ALSO4,R01211,1,axe,stone,
Item-11323,C04386,S10255,ALSO4,R01211,1,blade,stone,flint
Item-11323,C04386,S10255,ALSO4,R01211,1,bead,metal,copper
Item-11323,C04386,S10255,ALSO4,R01211,1,bead,shell,animal: mollusca
Item-11324,C04387,S10255,ALSO4,R01212,1,vessel,clay,clay: pottery
Item-11324,C04387,S10255,ALSO4,R01212,1,axe,stone,
Item-11326,C04389,S10255,ALSO4,R01214,1,vessel,clay,clay: pottery
Item-11326,C04389,S10255,ALSO4,R01214,1,vessel,clay,clay: pottery
Item-11326,C04389,S10255,ALSO4,R01214,1,armring,metal,copper
Item-11326,C04389,S10255,ALSO4,R01214,1,bead,shell,animal: mollusca
Item-11326,C04389,S10255,ALSO4,R01214,1,bead,metal,copper
Item-11326,C04389,S10255,ALSO4,R01214,1,bead,metal,copper
Item-11326,C04389,S10255,ALSO4,R01214,1,bead,shell,animal: mollusca
Item-11327,C04390,S10255,ALSO4,R01215,1,vessel,clay,clay: pottery
Item-11327,C04390,S10255,ALSO4,R01215,1,axe,stone,
Item-11327,C04390,S10255,ALSO4,R01215,1,blade,stone,flint
Item-11328,C04391,S10255,ALSO4,R01216,1,adze,stone,
Item-11329,C04393,S10255,ALSO4,R01218,1,bead,metal,copper
Item-11329,C04393,S10255,ALSO4,R01218,1,bead,shell,animal: mollusca
Item-11329,C04393,S10255,ALSO4,R01218,1,,bone,animal
Item-11330,C04394,S10255,ALSO4,R01219,1,vessel,clay,clay: pottery
Item-11330,C04394,S10255,ALSO4,R01219,1,blade,stone,flint
Item-11331,C04395,S10255,ALSO4,R01220,1,vessel,clay,clay: pottery
Item-11331,C04395,S10255,ALSO4,R01220,1,axe,stone,
Item-11331,C04395,S10255,ALSO4,R01220,1,blade,stone,flint
Item-11333,C04397,S10255,ALSO4,R01222,1,blade,stone,flint
