IND	LAT	LON	TIME	ANCE1	ANCE2	ANCE3	ANCE4	ANCE5	ANCE6	ANCE7	ANCE8	ANCE9
HG01607	39.5577612387948	-0.344126731483266	0	0.002441	0.177382	0.015202	0.130084	0.002189	0.555922	0.006901	0.109869	1e-05
HG01608	39.4469041882548	-0.320872585568577	0	0.00366	0.181896	0.020419	0.137182	0.004717	0.56649	0.000834	0.084792	1e-05
HG01773	39.4890937571879	-0.449126841686666	0	1e-05	0.181778	0.016283	0.122569	0.000864	0.597662	1e-05	0.072759	0.008066
HG01613	39.4895612182096	3.03080225158483	0	1e-05	0.204837	0.012356	0.098857	0.002888	0.59298	0.000759	0.087303	1e-05
HG01615	39.4462905693334	3.03534834701568	0	1e-05	0.200002	0.016203	0.121865	0.005099	0.565373	1e-05	0.090404	0.001033
HG01625	39.4656731702387	3.07020240202546	0	0.00583	0.193054	0.014949	0.109575	0.001936	0.592827	1e-05	0.079102	0.002718
HG01626	39.5863123121671	3.01642088871449	0	0.002998	0.160533	0.025964	0.094988	1e-05	0.576681	0.011654	0.127163	1e-05
HG01617	38.0273854602128	-1.00865468354896	0	1e-05	0.167044	0.019457	0.121772	0.000791	0.58442	0.01286	0.093635	1e-05
HG01618	38.0043876704294	-1.11747165913694	0	0.017042	0.173164	0.027663	0.123867	1e-05	0.568989	0.00297	0.086284	1e-05
HG01697	38.0016739781946	-1.14940624707378	0	0.010599	0.150672	0.025093	0.139055	0.005219	0.553178	1e-05	0.116164	1e-05
HG01699	37.9131877345964	-1.13813836891204	0	0.001655	0.161665	0.029768	0.119285	0.000913	0.586709	0.004802	0.095194	1e-05
HG01619	37.4658220630605	-5.97117544193752	0	1e-05	0.169283	0.014389	0.130223	0.006356	0.56531	1e-05	0.114409	1e-05
HG01620	37.4024414760061	-5.93374740383588	0	0.000473	0.192339	0.02602	0.117582	0.000973	0.57884	0.005715	0.078047	1e-05
HG01623	37.3296402751002	-5.9039083648473	0	1e-05	0.170645	0.033249	0.112668	0.002699	0.603193	1e-05	0.077516	1e-05
HG01624	37.3186489721294	-5.98654612870887	0	0.000794	0.155549	0.020145	0.12275	0.007799	0.588115	0.004176	0.092109	0.008562
HG01509	39.0136633978691	-6.00489678061567	0	1e-05	0.165004	0.029689	0.127021	1e-05	0.561212	1e-05	0.116884	0.00016
HG01510	39.0419384274632	-6.08134870622307	0	0.003339	0.191872	0.011681	0.122835	0.006348	0.575262	1e-05	0.088643	1e-05
HG01527	38.9619625259656	-5.98204471552745	0	0.002936	0.167324	0.034234	0.128084	0.000774	0.558389	1e-05	0.108238	1e-05
HG01528	39.0550167266279	-6.0206612829119	0	0.009133	0.161086	0.023582	0.136806	0.002395	0.58832	0.000855	0.075184	0.002638
HG01530	38.978994978033	-5.96956503759138	0	1e-05	0.180626	0.024675	0.132566	0.0043	0.562466	0.003935	0.091411	1e-05
HG01500	41.3427268758882	-4.45172454523854	0	1e-05	0.184694	0.028686	0.112408	1e-05	0.567466	0.008284	0.098432	1e-05
HG01501	41.46277487115	-4.45611087423749	0	1e-05	0.177776	0.027746	0.134858	1e-05	0.568591	0.006083	0.084591	0.000336
HG01506	41.3572421406396	-4.59588186228648	0	1e-05	0.194269	0.025782	0.123471	0.00474	0.571036	1e-05	0.079528	0.001154
HG01507	41.4671332199592	-4.44241801523603	0	0.002714	0.184913	0.022474	0.120262	0.002684	0.586815	1e-05	0.080119	1e-05
HG01524	41.3714939803351	-4.44526592176408	0	0.000985	0.168076	0.020723	0.123628	0.000326	0.595383	0.004414	0.086453	1e-05
HG01503	39.878190444503	-4.03536831336096	0	2.1e-05	0.195695	0.015989	0.119779	0.001124	0.582898	0.003079	0.081137	0.000279
HG01504	39.8847765606828	-3.97631625575013	0	1e-05	0.168062	0.018213	0.116837	0.008073	0.598695	0.002786	0.087314	1e-05
HG01746	39.9430205483455	-3.98178969989531	0	1e-05	0.179268	0.009899	0.144082	0.005157	0.578509	1e-05	0.083056	1e-05
HG01747	39.880770955421	-3.96858128877357	0	0.008082	0.190457	0.016825	0.12001	1e-05	0.580242	1e-05	0.084354	1e-05
HG02238	39.9524774989579	-4.04881733222865	0	1e-05	0.176583	0.027689	0.133375	1e-05	0.582651	1e-05	0.079662	1e-05
HG01673	40.9830395095982	-1.08109915931709	0	0.00021	0.197597	0.016317	0.127865	1e-05	0.579025	1e-05	0.078956	1e-05
HG01675	40.9719560650177	-1.02409925484098	0	1e-05	0.174891	0.012991	0.137427	0.002336	0.575786	1e-05	0.096539	1e-05
HG01676	40.9120116426609	-1.0668050177861	0	0.002963	0.188363	0.013464	0.128335	0.00404	0.624763	1e-05	0.038053	1e-05
HG01678	40.9703514949419	-1.04528670506552	0	1e-05	0.178007	0.014663	0.123594	0.00572	0.593172	0.007192	0.077632	1e-05
HG01682	40.9082907767966	-0.99763114368543	0	0.001269	0.190399	0.010791	0.133692	1e-05	0.593096	1e-05	0.070724	1e-05
HG01684	40.9140415016096	-1.09224461847916	0	0.00294	0.178382	0.009955	0.145255	0.002301	0.578268	1e-05	0.082879	1e-05
HG01512	43.2350430686492	-3.90983938993886	0	1e-05	0.196512	0.012453	0.144533	0.00574	0.578604	1e-05	0.062129	1e-05
HG01513	43.2750309762545	-4.06028335946612	0	1e-05	0.186832	0.016712	0.143171	0.004989	0.589309	1e-05	0.058957	1e-05
HG01679	43.2200232602656	-3.993457117863	0	1e-05	0.187012	0.01895	0.12603	0.00545	0.60117	1e-05	0.061358	1e-05
HG01680	43.2445694323629	-4.06644112360664	0	0.00636	0.175218	0.025258	0.14536	1e-05	0.577222	1e-05	0.070552	1e-05
HG01770	43.2097159820609	-3.90843769260682	0	0.00099	0.186672	0.021918	0.134568	0.00205	0.585958	0.001235	0.066599	1e-05
HG01685	42.4703750291374	-8.18842955562286	0	0.004034	0.176624	0.030387	0.12016	0.00242	0.57777	1e-05	0.088585	1e-05
HG01686	42.4007234708406	-8.13220605212264	0	0.004827	0.180185	0.019106	0.152546	0.005083	0.55485	0.000357	0.083036	1e-05
HG01704	42.4564273889642	-8.01414425810799	0	0.00439	0.178814	0.034455	0.115178	1e-05	0.570915	0.005374	0.090854	1e-05
HG01705	42.5973170883022	-8.04555792533793	0	1e-05	0.177062	0.030747	0.112154	1e-05	0.586987	0.009833	0.083186	1e-05
HG01707	42.5296933994163	-8.11516806157306	0	1e-05	0.181271	0.028044	0.136694	0.00472	0.58689	0.00269	0.05967	1e-05
HG01515	42.7176422965713	-2.76366530610248	0	0.001435	0.195298	0.000779	0.153262	0.002126	0.588411	0.000926	0.053386	0.004377
HG01516	42.7996491380501	-2.7564815660473	0	1e-05	0.197699	0.006198	0.155482	0.002502	0.599361	1e-05	0.038728	1e-05
HG01518	42.8597539828625	-2.77045960598625	0	0.000379	0.198794	0.009348	0.145669	1e-05	0.606407	0.00385	0.035532	1e-05
HG01700	42.7328223231714	-2.6452230071649	0	0.008495	0.190142	0.000436	0.161746	0.00787	0.593781	0.000135	0.037386	1e-05
HG01702	42.8609843251295	-2.70656933235005	0	0.001227	0.180624	0.003127	0.167817	0.000447	0.591743	1e-05	0.054995	1e-05
BAS22	43.0626420730446	-2.14459342665039	0	1e-05	0.19342	0.002351	0.160917	1e-05	0.605569	0.004962	0.032751	1e-05
BAS25	43.0418074717466	-2.09305575356819	0	1e-05	0.19176	0.002143	0.161841	0.004141	0.613212	0.002407	0.024477	1e-05
BAS27	43.0385933164693	-2.17633705448359	0	0.003652	0.177891	0.004565	0.16268	0.003318	0.622801	0.001686	0.02124	0.002166
BAS28	43.1947426050156	-2.05357165892608	0	0.005757	0.191663	0.002093	0.156029	0.001281	0.619241	2e-04	0.023726	1e-05
BAS30	43.0592197155301	-2.0793156153243	0	0.00583	0.191812	0.004547	0.155704	0.003448	0.621059	0.004752	0.012838	1e-05
BAS31	43.0693682430964	-2.14418433832005	0	1e-05	0.182002	0.001586	0.17009	0.00671	0.612703	1e-05	0.024401	0.002488
BAS32	43.1837938147318	-2.01248338657431	0	1e-05	0.178325	1e-05	0.159607	1e-05	0.624316	1e-05	0.037702	1e-05
BAS33	43.0614777457155	-1.98790225025266	0	1e-05	0.174541	0.004134	0.167102	0.001057	0.626754	1e-05	0.026382	1e-05
BAS35	43.1603586818743	-1.9972239007894	0	0.002868	0.191622	0.003546	0.177127	1e-05	0.585475	1e-05	0.039331	1e-05
HGDP01357	43.0787701420486	-0.057657980453223	0	1e-05	0.168857	0.003788	0.177932	1e-05	0.591316	0.001467	0.056609	1e-05
HGDP01358	42.9858913307078	-0.0637745947577059	0	0.005101	0.185648	1e-05	0.168245	1e-05	0.59186	1e-05	0.049052	6.4e-05
HGDP01359	42.9214554199483	0.0443909573368728	0	1e-05	0.187207	0.011906	0.156656	0.00685	0.610123	0.005978	0.02126	1e-05
HGDP01360	43.0053988725413	-0.0824578041210771	0	1e-05	0.191591	0.001225	0.174381	0.006353	0.590969	0.000922	0.029466	0.005083
HGDP01362	43.0606035075616	-0.0490609000902623	0	1e-05	0.201012	0.006298	0.156329	0.000371	0.59696	0.002546	0.036464	1e-05
HGDP01363	42.9157923486084	0.0372239916119725	0	1e-05	0.18384	0.003533	0.165808	1e-05	0.600956	0.00028	0.045553	1e-05
HGDP01364	43.0751518625766	0.0897534250281751	0	1e-05	0.187907	0.003065	0.14408	0.007791	0.596699	1e-05	0.060426	1e-05
HGDP01365	43.0754832047038	-0.0651328215375543	0	1e-05	0.188301	0.003916	0.150194	0.000919	0.608915	1e-05	0.047726	1e-05
HGDP01366	42.983625558624	0.0354923129081726	0	1e-05	0.200145	1e-05	0.163116	0.00173	0.595235	0.0016	0.038145	1e-05
HGDP01367	43.0689227020834	0.0967427589930594	0	0.006177	0.196256	0.011781	0.160687	0.000291	0.6045	0.001561	0.018737	1e-05
HGDP01368	43.0684748908039	0.0605619909707457	0	1e-05	0.204129	0.00379	0.131384	0.006708	0.611053	0.001813	0.041103	1e-05
HGDP01370	42.9816290942486	-0.0782564228400588	0	0.008015	0.195882	0.002093	0.145844	0.005056	0.627685	1e-05	0.015375	4.1e-05
HGDP01371	43.0362953451462	0.0983600596431643	0	0.002185	0.211346	1e-05	0.136598	0.000886	0.608883	0.011855	0.028226	1e-05
HGDP01373	43.0355085178278	-0.00357518792152405	0	1e-05	0.197819	0.00462	0.153422	0.002748	0.601395	0.006855	0.031463	0.001667
HGDP01374	43.0289811281953	-0.095962328184396	0	1e-05	0.186449	0.003901	0.168694	0.001495	0.604593	0.0069	0.027676	0.000282
HGDP01375	42.9300171770621	0.0430430979467928	0	1e-05	0.178081	0.006017	0.145839	0.0051	0.617785	1e-05	0.04262	0.004539
HGDP01377	42.9462614618707	0.027878277702257	0	1e-05	0.194548	0.003879	0.162162	0.000141	0.602846	1e-05	0.036394	1e-05
HGDP01378	42.932616751641	-0.0968283501453698	0	1e-05	0.206104	0.001562	0.145484	0.003401	0.621336	1e-05	0.022083	1e-05
HGDP01379	42.9286928799469	0.0761051759589464	0	0.000914	0.188826	0.004766	0.163763	0.006303	0.594134	1e-05	0.041274	1e-05
HGDP01380	42.9001474703196	-0.0321225725114346	0	1e-05	0.18433	0.005386	0.148442	0.007371	0.624779	1e-05	0.025134	0.004538
SouthFrench1112	43.1086105523724	0.000943895755335697	0	1e-05	0.184875	0.005583	0.148859	0.001543	0.604756	0.006463	0.047902	1e-05
SouthFrench1323	43.7948597240634	-1.01813522391021	0	1e-05	0.191976	0.002671	0.152232	0.003896	0.590703	0.00234	0.053248	0.002925
SouthFrench3068	43.0964935225528	-0.0327065048273653	0	1e-05	0.200324	0.015079	0.155454	0.000117	0.584586	1e-05	0.04441	1e-05
SouthFrench3326	43.1370893201418	0.0201523351948708	0	0.003399	0.196394	0.004112	0.147426	1e-05	0.603928	0.005641	0.039079	1e-05
SouthFrench3947	43.7706903645676	-1.03628251212649	0	0.002309	0.195476	0.00944	0.142876	0.009211	0.604867	1e-05	0.0358	1e-05
SouthFrench3951	43.7279095375352	-1.02555060680024	0	0.001903	0.18256	0.007097	0.144399	0.008792	0.615428	0.00432	0.035491	1e-05
SouthFrench4018	43.6505963090714	-0.992897598724812	0	0.0052	0.189403	0.009289	0.154792	1e-05	0.584236	0.006026	0.051034	1e-05
French23919	47.8430062590633	3.51809282117523	0	1e-05	0.241442	0.012578	0.122073	0.00116	0.550147	1e-05	0.07257	1e-05
French24118	47.3370219441876	4.85553943250328	0	1e-05	0.291979	0.000922	0.124585	0.000824	0.54837	0.004269	0.02903	1e-05
French24075	48.9675383784808	6.68335130566731	0	1e-05	0.243952	0.007467	0.119712	0.006707	0.556785	0.002917	0.06244	1e-05
French24076	49.1473329478409	6.64097198935226	0	0.000977	0.245351	0.012982	0.135468	0.004137	0.526535	1e-05	0.074528	1e-05
French24124	49.1479306496214	6.56367278735153	0	1e-05	0.238111	0.006833	0.112538	0.007407	0.554235	1e-05	0.080845	1e-05
French24148	49.1124261769932	6.5381813608855	0	1e-05	0.238252	0.000148	0.13192	1e-05	0.543724	0.005405	0.080522	1e-05
French24178	49.0288931396324	6.60215133650228	0	0.003689	0.265852	0.015664	0.130892	0.000733	0.507947	1e-05	0.075202	1e-05
French24433	48.9583988696337	6.57317922686227	0	0.001105	0.247336	0.010456	0.138905	1e-05	0.513924	0.008717	0.079537	1e-05
French24434	49.116067468049	6.54475905902684	0	1e-05	0.277096	0.004064	0.127681	0.007403	0.505413	1e-05	0.078313	1e-05
French24437	49.0020897884853	6.57129589308053	0	0.003783	0.250756	0.006856	0.127387	0.008414	0.523704	1e-05	0.07908	1e-05
French23812	48.2791704265866	-4.17399454990402	0	1e-05	0.301253	0.005078	0.139722	0.000754	0.517682	1e-05	0.035482	1e-05
French23833	48.2644459741656	-4.177251210697	0	0.000989	0.304001	0.001928	0.15268	1e-05	0.492148	1e-05	0.048225	1e-05
French24120	48.3330177219585	-4.13290798480622	0	1e-05	0.296054	0.002379	0.147964	1e-05	0.504607	1e-05	0.047697	0.001269
French24381	48.2085634349845	-4.18370784384198	0	0.004175	0.310921	0.000816	0.1387	0.001938	0.509843	1e-05	0.033587	1e-05
French24400	48.2689361298457	-4.10484677858651	0	1e-05	0.312659	0.00365	0.136062	1e-05	0.513876	1e-05	0.033712	1e-05
French24247	48.5449821485486	-2.8415814203769	0	0.000866	0.313663	0.002695	0.141091	0.004652	0.490349	1e-05	0.046665	1e-05
French23989	48.5324453007709	-2.88656800283119	0	0.000842	0.326864	0.007171	0.132761	0.005094	0.487302	0.002629	0.037326	1e-05
French24090	48.4248181511927	-2.81171729044057	0	1e-05	0.315996	1e-05	0.142327	1e-05	0.494553	1e-05	0.047074	1e-05
French23830	48.2472884542868	-1.68763006438501	0	0.001546	0.285171	0.006194	0.136013	0.002935	0.528725	0.001549	0.037856	1e-05
French24061	47.3780117672961	-1.66957658071071	0	1e-05	0.277666	0.006063	0.129328	1e-05	0.538146	0.001106	0.04766	1e-05
French23915	49.6602639059722	0.891545039573684	0	1e-05	0.275608	0.001953	0.127408	0.000667	0.518465	0.008668	0.067211	1e-05
French24408	49.6012651391048	0.998516201339662	0	1e-05	0.276547	0.002351	0.119395	1e-05	0.519621	0.003391	0.078665	1e-05
French23814	50.36893363229	3.16662673591636	0	1e-05	0.280869	0.000193	0.139323	0.002323	0.524633	1e-05	0.052629	1e-05
French24144	50.3821471249405	3.25399949718267	0	1e-05	0.255089	0.023449	0.120151	0.003929	0.514976	0.015484	0.066903	1e-05
French23821	50.4567635557987	2.26032601410523	0	1e-05	0.229908	0.019423	0.101866	0.004105	0.524627	0.00368	0.11189	0.004492
French23862	50.3790546508878	2.26516515125521	0	1e-05	0.269258	0.007977	0.142613	0.006294	0.515438	1e-05	0.05839	1e-05
French24690	50.4057741561811	2.29501918379217	0	1e-05	0.264184	0.002296	0.131293	0.001229	0.526021	0.008581	0.066376	1e-05
French25068	50.5113039249927	2.3475033335574	0	0.006769	0.234488	0.002869	0.151623	0.008222	0.539942	1e-05	0.056067	1e-05
French24817	50.3989404166024	2.24484779873863	0	1e-05	0.264375	0.008279	0.128244	0.002921	0.514818	0.008529	0.071673	0.001151
HGDP00511	46.0646692093927	1.91727275480516	0	1e-05	0.275075	0.004349	0.135017	1.7e-05	0.5242	1e-05	0.061312	1e-05
HGDP00512	45.9361896497197	1.97167646931484	0	1e-05	0.229711	0.006853	0.126969	0.005748	0.55128	1e-05	0.077575	0.001844
HGDP00513	46.0358047630638	2.04743020790629	0	1e-05	0.248407	0.010427	0.117824	0.003341	0.54466	0.006841	0.06848	1e-05
HGDP00514	46.0187235139776	2.09958651489578	0	1e-05	0.286852	0.004922	0.108893	0.004472	0.526989	0.004005	0.059863	0.003995
HGDP00515	45.980476807896	1.94648821954615	0	1e-05	0.262318	0.0062	0.137287	1e-05	0.535435	0.002359	0.05637	1e-05
HGDP00516	45.905857376894	1.96596754225902	0	0.001121	0.245905	0.003614	0.119268	0.001286	0.531455	1e-05	0.097013	0.000328
HGDP00517	45.9341736514587	1.93570622014813	0	1e-05	0.245725	0.007575	0.138905	1e-05	0.534072	0.001526	0.071731	0.000446
HGDP00518	46.0842314005364	2.06889203926548	0	1e-05	0.236716	0.004319	0.147053	0.004476	0.538807	1e-05	0.068599	1e-05
HGDP00519	45.974789851997	2.09186685462482	0	1e-05	0.300201	0.002934	0.136414	0.004167	0.504228	1e-05	0.052027	1e-05
HGDP00522	46.0084754511248	1.9277815871872	0	1e-05	0.260488	0.002546	0.1163	1e-05	0.55857	0.002167	0.059898	1e-05
HGDP00523	45.9286325276829	2.05142681971192	0	1e-05	0.260733	0.004537	0.145326	1e-05	0.535887	0.004669	0.048819	1e-05
HGDP00524	45.9448713271413	1.97118087941781	0	0.001459	0.218191	0.009344	0.131651	1e-05	0.561094	0.001582	0.07666	1e-05
HGDP00525	45.993290232541	2.08960272306576	0	0.009162	0.243377	0.008887	0.134797	1e-05	0.539148	0.000868	0.06374	1e-05
HGDP00526	46.0285265280399	1.99460797039792	0	1e-05	0.274862	0.000237	0.136356	0.001608	0.511197	1e-05	0.075709	1e-05
HGDP00527	45.9831698102877	1.94387827012688	0	1e-05	0.279593	0.005481	0.118189	0.004665	0.529916	1e-05	0.059562	0.002576
HGDP00528	45.9844145557843	2.00501575851813	0	1e-05	0.276957	0.00809	0.12062	0.006903	0.521307	0.00507	0.061034	1e-05
HGDP00529	45.9151685838122	2.06612436138093	0	0.000141	0.240787	0.006952	0.136183	0.002516	0.522565	0.006425	0.084421	1e-05
HGDP00531	46.0221936514135	1.9861834150739	0	1e-05	0.199067	0.008114	0.149096	0.002961	0.590668	1e-05	0.049318	0.000756
HGDP00533	45.9023353984114	2.08419066597708	0	1e-05	0.303013	1e-05	0.138951	0.002686	0.4909	0.00191	0.062511	1e-05
HGDP00534	46.0670454659034	2.01276539936662	0	1e-05	0.261394	0.005921	0.135004	0.001165	0.535025	0.006755	0.054716	1e-05
HGDP00535	46.0520854563918	2.07710786783136	0	1e-05	0.298631	1e-05	0.135003	1.1e-05	0.49964	1e-05	0.065042	0.001643
HGDP00536	46.0672448363155	2.0469166750554	0	1e-05	0.200229	0.00498	0.129924	0.004964	0.549036	0.013105	0.097743	1e-05
HGDP00537	45.9920274109114	1.92974012633786	0	0.002238	0.244407	0.003977	0.129644	0.002976	0.548761	1e-05	0.067978	1e-05
HGDP00538	46.0894402765669	2.03100758166984	0	1e-05	0.253713	0.005444	0.118282	0.002282	0.556615	1e-05	0.063633	1e-05
HGDP00539	46.064269966865	2.03839659476653	0	1e-05	0.232181	0.009493	0.137448	0.005916	0.556611	0.003265	0.054617	0.000458
Irish0093	53.789281460857	-8.56300088601187	0	1e-05	0.318628	0.000909	0.13101	0.000471	0.510963	0.008343	0.029656	1e-05
Irish0097	53.714451041799	-8.56790391901508	0	1e-05	0.328266	1e-05	0.118754	0.000861	0.492628	0.002499	0.056962	1e-05
Irish0175	53.8085712207761	-8.43290264332667	0	0.001838	0.322333	1e-05	0.145857	0.004513	0.491095	1e-05	0.033178	0.001166
Irish0177	53.7505293392856	-8.57100280561484	0	0.000152	0.32554	1e-05	0.134686	0.001442	0.495132	0.00133	0.041697	1e-05
Irish0181	53.6214461106155	-8.5273480248265	0	1e-05	0.330707	0.002754	0.133852	0.002714	0.489524	1e-05	0.04042	1e-05
Irish0182	53.7045474231057	-8.48973678681999	0	1e-05	0.314169	1e-05	0.141846	1e-05	0.495086	1e-05	0.048849	1e-05
Irish0083	51.7827537483163	-9.13322847923264	0	1e-05	0.336953	1e-05	0.134595	1e-05	0.501596	1e-05	0.026806	1e-05
Irish0089	51.8920609412342	-9.12544241016731	0	1e-05	0.343293	1e-05	0.131512	0.004325	0.480726	1e-05	0.040103	1e-05
Irish0091	51.8380625136755	-9.21191561077721	0	0.00141	0.320239	0.000333	0.126092	0.009608	0.512028	1e-05	0.030167	0.000112
Irish0094	51.9131749600731	-9.1328726245556	0	1e-05	0.3274	0.004769	0.12475	0.001709	0.500767	1e-05	0.040576	1e-05
Irish0129	51.8284217053652	-9.23886299077421	0	1e-05	0.327278	1e-05	0.131655	0.003296	0.487896	1e-05	0.049833	1.2e-05
Irish0151	51.8994272187911	-9.2665538709145	0	1e-05	0.308112	0.005554	0.133951	1e-05	0.50534	1e-05	0.047002	1e-05
Irish0073	53.0902216944005	-6.85578062913381	0	1e-05	0.337755	0.002076	0.126422	0.001239	0.474128	1e-05	0.055036	0.003324
Irish0074	53.1893271425832	-6.88549748740159	0	1e-05	0.322412	1e-05	0.126406	1e-05	0.49558	1e-05	0.055552	1e-05
Irish0085	53.1612549091317	-6.935452308245	0	1e-05	0.320847	0.00449	0.141897	9e-04	0.484658	0.001966	0.045223	1e-05
Irish0132	53.0070445494819	-6.89972797540948	0	1e-05	0.33084	1e-05	0.136808	1e-05	0.493143	1e-05	0.039159	1e-05
Irish0180	53.0804192433227	-6.97982779463753	0	0.004293	0.307363	0.003962	0.130642	1e-05	0.50722	0.001221	0.045278	1e-05
Irish0185	53.0488404207956	-6.88633838218637	0	1e-05	0.318643	1e-05	0.136496	0.002981	0.510978	1e-05	0.026491	0.004382
Irish0139	52.3577637581993	-8.52540612044744	0	1e-05	0.334463	1e-05	0.143639	1e-05	0.496582	0.00264	0.022636	1e-05
Irish0145	52.341348016765	-8.41643308984116	0	1e-05	0.337923	0.004065	0.130207	0.002817	0.470973	0.000898	0.053098	1e-05
Irish0157	52.2967431093007	-8.42222040138207	0	0.003924	0.343564	1e-05	0.134185	1e-05	0.475084	0.000408	0.042804	1e-05
Irish0158	52.2982798709441	-8.53732667803764	0	0.004673	0.320532	1e-05	0.143068	0.003875	0.480219	1e-05	0.046721	0.000893
Irish0188	52.3015695472155	-8.41269725226797	0	1e-05	0.33292	0.004608	0.126256	1e-05	0.485066	1e-05	0.05111	1e-05
Irish0189	52.2981878616288	-8.58722277908586	0	1e-05	0.328039	0.000247	0.1169	0.000895	0.517045	1e-05	0.036845	1e-05
Irish0063	54.6487406742666	-6.89940057531931	0	1e-05	0.305266	0.003561	0.150243	0.002331	0.485974	0.005054	0.043949	0.003611
Irish0067	54.6591392495576	-6.92857658746652	0	1e-05	0.336124	0.003821	0.143668	0.003044	0.475543	1e-05	0.037771	1e-05
Irish0079	54.7790564236138	-7.04914430505596	0	1e-05	0.325209	0.005878	0.143397	1e-05	0.495008	1e-05	0.030351	0.000127
Irish0131	54.7119349936396	-6.93300408078358	0	1e-05	0.329909	0.002533	0.133223	1e-05	0.484655	1e-05	0.04964	1e-05
Irish0135	54.7733722986095	-6.95474916552193	0	1e-05	0.326569	1e-05	0.134936	0.000341	0.489402	1e-05	0.048713	1e-05
Irish0137	54.7266963758413	-6.9768298256211	0	1e-05	0.333265	0.000123	0.136033	0.004682	0.487729	1e-05	0.038137	1e-05
HG00126	51.1630871951208	0.738473810786381	0	1e-05	0.307709	0.001002	0.128729	0.006469	0.523143	1e-05	0.032919	1e-05
HG00128	51.2552842993382	0.737321494678035	0	1e-05	0.305426	1e-05	0.130546	1e-05	0.510297	1e-05	0.053681	1e-05
HG00129	51.1185478202626	0.646752873640507	0	1e-05	0.30876	0.000645	0.143888	1e-05	0.506532	1e-05	0.040134	1e-05
HG00130	51.2886333421897	0.690099429590628	0	1e-05	0.289059	0.003159	0.129365	0.004834	0.518419	1e-05	0.055133	1e-05
HG00131	51.2836710292008	0.63700907940045	0	1e-05	0.30233	0.004846	0.140541	0.002226	0.501767	0.001749	0.046521	1e-05
HG00160	50.3872718399856	-4.88920607743785	0	1e-05	0.316389	0.002696	0.141957	1e-05	0.503587	4e-04	0.034941	1e-05
